state,forecast_date,target_end_date,trained_q50,actual,normalized_interval_width,normalized_disagreement,num_modes,branch_1_center,branch_1_weight,branch_2_center,branch_2_weight,branch_3_center,branch_3_weight,forecast_error,closest_actual_branch
Hawaii,2021-11-29,2021-12-04,964.0,802.0,1.045643153526971,0.2646316825320775,1,904.6585793842711,1.0,,,,,0.16804979253112035,
Hawaii,2021-12-06,2021-12-11,669.0,867.0,1.2002989536621824,0.14126286216531342,1,700.6355201421832,1.0,,,,,0.22837370242214533,
Hawaii,2021-12-13,2021-12-18,784.0,2760.0,1.1224489795918366,0.07103492788105349,1,793.1211367179795,1.0,,,,,0.7159420289855073,
Hawaii,2021-12-20,2021-12-25,2761.0,8410.0,0.9583484244838827,0.36698455215838616,1,2854.277158660064,1.0,,,,,0.6717003567181926,
Hawaii,2021-12-27,2022-01-01,10848.0,15458.0,0.9837758112094396,0.25684559863553785,1,11116.287201898162,1.0,,,,,0.29822745503946174,
Hawaii,2022-01-03,2022-01-08,23759.0,23004.0,0.9626667789048361,0.08447316256680257,1,23983.9796553659,1.0,,,,,0.03177743171008881,
Hawaii,2022-01-10,2022-01-15,28710.0,27362.0,1.0774294670846396,0.009879325185500665,1,28716.65836874204,1.0,,,,,0.04695228143504006,
Hawaii,2022-01-17,2022-01-22,23367.0,33098.0,1.031454615483374,0.02219608996783154,1,23392.163451823784,1.0,,,,,0.29400568010151673,
Hawaii,2022-01-24,2022-01-29,28529.0,15928.0,0.9237617862525851,0.037684763302870274,1,28389.79798229425,1.0,,,,,0.4416909110028392,
Hawaii,2022-01-31,2022-02-05,19384.0,10501.0,0.7466983078827899,0.01386397529205458,1,19379.03150715575,1.0,,,,,0.45826454808089145,
Hawaii,2022-02-07,2022-02-12,9080.0,5443.0,0.6115638766519824,0.225298474535702,1,8815.919890412999,1.0,,,,,0.40055066079295154,
Hawaii,2022-02-14,2022-02-19,3232.0,3037.0,1.3654084158415842,0.3517818380328897,1,3723.392727777027,1.0,,,,,0.06033415841584158,
Hawaii,2022-02-21,2022-02-26,1779.0,1765.0,1.5165823496346262,0.4104126321722506,2,1659.2497187851532,0.8476016168099753,3464.71428571429,0.1523983831900248,,,0.007869589657110737,1.0
Hawaii,2022-02-28,2022-03-05,1169.0,1387.0,1.7416595380667237,0.31476783854806334,2,421.66254218222724,0.1129068832535248,1226.3779527559072,0.8870931167464753,,,0.15717375630857966,2.0
Hawaii,2022-03-07,2022-03-12,1017.0,505.0,1.607669616519174,0.4081593182822347,2,227.5916140944882,0.15107432320983377,1378.585305433071,0.8489256767901663,,,0.5034414945919371,1.0
Hawaii,2022-03-14,2022-03-19,631.0,1092.0,2.393026941362916,0.4340943387403324,1,571.4429660334101,1.0,,,,,0.42216117216117216,
Hawaii,2022-03-21,2022-03-26,821.0,827.0,1.928136419001218,0.5247590074843773,1,678.9790728998288,1.0,,,,,0.007255139056831923,
Hawaii,2022-03-28,2022-04-02,472.0,1187.0,2.580508474576271,3.2540137183836473,1,988.2606381480712,1.0,,,,,0.6023588879528222,
Hawaii,2022-04-04,2022-04-09,918.0,1194.0,1.9564270152505447,0.5556644205216912,1,785.5289133889916,1.0,,,,,0.23115577889447236,
Hawaii,2022-04-11,2022-04-16,1215.0,1327.0,1.0683127572016462,0.29610371606312713,1,1168.0388402008407,1.0,,,,,0.08440090429540316,
Hawaii,2022-04-18,2022-04-23,1254.0,1736.0,1.1483253588516746,0.3468175449994743,1,1275.6571332677754,1.0,,,,,0.27764976958525345,
Hawaii,2022-04-25,2022-04-30,1754.0,3370.0,1.1014823261117446,0.39826415197512216,1,1760.5388087514,1.0,,,,,0.4795252225519288,
Hawaii,2022-05-02,2022-05-07,2943.0,4249.0,1.18416581719334,0.49866858290371563,1,3019.4795058010627,1.0,,,,,0.3073664391621558,
Hawaii,2022-05-09,2022-05-14,4336.0,5768.0,0.7991236162361623,0.12513267206797965,1,4382.010555945444,1.0,,,,,0.24826629680998613,
Hawaii,2022-05-16,2022-05-21,6166.0,7149.0,0.778138177100227,0.2303515465357765,1,5569.106908844206,1.0,,,,,0.13750174849629318,
Hawaii,2022-05-23,2022-05-28,7281.0,8924.0,1.0431259442384289,0.3196725012050357,1,6505.850081670757,1.0,,,,,0.18411026445540116,
Hawaii,2022-05-30,2022-06-04,8993.0,8124.0,0.7051039697542533,0.16849661284654546,2,7708.011040629921,0.24291567018910049,9414.816277795275,0.7570843298108996,,,0.09663071277660402,1.0
Hawaii,2022-06-06,2022-06-11,8074.0,8033.0,0.6506068863017092,0.23095988506572526,2,4866.483995115852,0.16211775087792105,8132.823989882836,0.837882249122079,,,0.005078028238791181,2.0
Hawaii,2022-06-13,2022-06-18,7709.0,7199.0,0.747697496432741,0.20366151817760902,2,6981.425193139133,0.38278528078641505,7842.6772109888225,0.617214719213585,,,0.06615644052406279,1.0
Hawaii,2022-06-20,2022-06-25,7102.0,5482.0,0.8760912419036891,0.23191425843810462,1,6192.158346322772,1.0,,,,,0.22810475922275417,
Hawaii,2022-06-27,2022-07-02,5003.0,5362.0,1.0087947231661003,0.2267939264388522,1,4958.147929492448,1.0,,,,,0.066952629615815,
Hawaii,2022-07-04,2022-07-09,4856.0,4381.0,1.1544481054365734,0.19689255061856661,1,4681.794079352987,1.0,,,,,0.0978171334431631,
Hawaii,2022-07-11,2022-07-16,4142.0,4464.0,1.4227426364075326,0.19837056677803652,1,3867.3532883441408,1.0,,,,,0.0721326164874552,
Hawaii,2022-07-18,2022-07-23,4073.0,4329.0,1.0066290203780996,0.11996426077901196,1,3928.8759740591777,1.0,,,,,0.059136059136059134,
Hawaii,2022-07-25,2022-07-30,4144.0,4075.0,0.8723455598455598,0.11418376196100942,1,4001.5021100278973,1.0,,,,,0.016650579150579152,
Hawaii,2022-08-01,2022-08-06,3959.0,3689.0,0.9267491790856277,0.14157817897438824,1,3775.8011725484102,1.0,,,,,0.06819904016165698,
Hawaii,2022-08-08,2022-08-13,3523.0,3189.0,0.8427476582458132,0.11175528632445572,1,3396.292915533799,1.0,,,,,0.09480556344024979,
Hawaii,2022-08-15,2022-08-20,3134.0,2696.0,1.0867900446713465,0.2635724212734061,1,2983.2881293717046,1.0,,,,,0.13975749840459475,
Hawaii,2022-08-22,2022-08-27,2695.0,2219.0,0.9001855287569573,0.04486770450338211,1,2702.401917107319,1.0,,,,,0.17662337662337663,
Hawaii,2022-08-29,2022-09-03,2190.0,1777.0,1.0114155251141552,0.08939267933756546,1,2186.2645428529318,1.0,,,,,0.18858447488584476,
Hawaii,2022-09-05,2022-09-10,1828.0,1215.0,1.0858862144420132,0.09203432049838917,1,1815.4119287158333,1.0,,,,,0.33533916849015316,
Hawaii,2022-09-12,2022-09-17,1249.0,1343.0,1.2538030424339472,0.15192459916963588,1,1294.2763272147497,1.0,,,,,0.06999255398361877,
Hawaii,2022-09-19,2022-09-24,1131.0,1132.0,1.0380194518125552,0.14444794002797354,1,1180.3946051766468,1.0,,,,,0.0008833922261484099,
Hawaii,2022-09-26,2022-10-01,970.0,12755.0,1.1835051546391753,0.2342241988403413,1,1060.784789838557,1.0,,,,,0.9239513916111329,
Hawaii,2022-10-03,2022-10-08,1057.0,1273.0,1.2034058656575213,2.8116996196066633,1,1747.942018567611,1.0,,,,,0.16967792615868027,
Hawaii,2022-10-10,2022-10-15,1226.0,1047.0,1.4551386623164764,0.31515361852164914,1,1242.1712522431687,1.0,,,,,0.14600326264274063,
Hawaii,2022-10-17,2022-10-22,1105.0,2211.0,1.4832579185520363,0.9047259368152405,1,1458.3987828832533,1.0,,,,,0.5002261420171868,
Hawaii,2022-10-24,2022-10-29,1857.0,1327.0,1.4001077005923532,0.25015873402985617,1,1847.1145958070367,1.0,,,,,0.28540656973613354,
Hawaii,2022-10-31,2022-11-05,1516.0,1017.0,1.2447229551451187,0.32692277576378614,1,1622.3115269486962,1.0,,,,,0.329155672823219,
Hawaii,2022-11-07,2022-11-12,1017.0,1288.0,1.512291052114061,0.2033692194337038,1,1021.8846166395384,1.0,,,,,0.21040372670807453,
Hawaii,2022-11-14,2022-11-19,1208.0,1049.0,1.4312913907284768,0.10278666395177459,1,1187.310839864966,1.0,,,,,0.1316225165562914,
Hawaii,2022-11-21,2022-11-26,1100.0,1169.0,1.4227272727272726,0.07820072754574257,1,1078.7176703530135,1.0,,,,,0.05902480752780154,
Hawaii,2022-11-28,2022-12-03,1118.0,1012.0,1.3971377459749552,0.15395461719379347,1,1189.7360194966282,1.0,,,,,0.09481216457960644,
Hawaii,2022-12-05,2022-12-10,1081.0,1371.0,1.3459759481961147,0.09759228440772934,1,1031.1528911868793,1.0,,,,,0.21152443471918309,
Hawaii,2022-12-12,2022-12-17,1462.0,1191.0,1.878248974008208,0.1645511043987178,1,1436.8536618284006,1.0,,,,,0.1853625170998632,
Hawaii,2022-12-19,2022-12-24,1263.0,1189.0,1.4362628661916073,0.09018413307815636,1,1203.2451062523917,1.0,,,,,0.05859065716547902,
Hawaii,2022-12-26,2022-12-31,1183.0,1095.0,1.4404057480980559,0.061979758756470736,1,1163.2614493418068,1.0,,,,,0.07438715131022823,
Hawaii,2023-01-02,2023-01-07,1106.0,1316.0,1.3842676311030742,0.09371116584113837,1,1118.604347446885,1.0,,,,,0.1595744680851064,
Hawaii,2023-01-09,2023-01-14,1235.0,1343.0,1.417004048582996,0.17996690977416657,1,1258.5286827619418,1.0,,,,,0.08041697691734921,
Hawaii,2023-01-16,2023-01-21,1279.0,1068.0,1.4386239249413604,0.1044178445045254,1,1263.9068805179422,1.0,,,,,0.16497263487099295,
Hawaii,2023-01-23,2023-01-28,1066.0,1052.0,1.449343339587242,0.12444759063982826,1,1071.3146752412497,1.0,,,,,0.013133208255159476,
Idaho,2021-07-26,2021-07-31,2186.0,2188.0,1.925434583714547,0.15107805015853812,1,2048.3877219077676,1.0,,,,,0.0009140767824497258,
Idaho,2021-08-02,2021-08-07,3313.0,3607.0,1.8623603984304256,0.10074544408484443,1,3273.362064988382,1.0,,,,,0.08150817854172443,
Idaho,2021-08-09,2021-08-14,5705.0,3963.0,1.2892199824715163,0.16269837792388686,1,5783.981943441742,1.0,,,,,0.3053461875547765,
Idaho,2021-08-16,2021-08-21,5148.0,4885.0,0.9475524475524476,0.16001797239423785,1,5310.189475720625,1.0,,,,,0.05108780108780109,
Idaho,2021-08-23,2021-08-28,5442.0,4948.0,0.5832414553472988,0.13457972858829073,1,5819.5226214479835,1.0,,,,,0.09077545020213157,
Idaho,2021-08-30,2021-09-04,5093.0,7657.0,0.54408010995484,0.09987219365204211,1,5448.703445713302,1.0,,,,,0.3348569936006269,
Idaho,2021-09-06,2021-09-11,8894.0,8033.0,0.42792894085900607,0.15084094292144135,1,9176.79502672887,1.0,,,,,0.09680683606926017,
Idaho,2021-09-13,2021-09-18,8089.0,8444.0,0.503523303251329,0.05406225851297456,1,8090.348401622412,1.0,,,,,0.042041686404547605,
Idaho,2021-09-20,2021-09-25,8526.0,8535.0,0.4707952146375792,0.08604973083045832,1,8553.514018798245,1.0,,,,,0.001054481546572935,
Idaho,2021-09-27,2021-10-02,8447.0,9456.0,0.8779448324849058,0.18106731174818008,1,8787.569947014455,1.0,,,,,0.10670473773265651,
Idaho,2021-10-04,2021-10-09,9182.0,8442.0,0.5449793073404487,0.07760137497491462,1,9094.786009893578,1.0,,,,,0.08059246351557395,
Idaho,2021-10-11,2021-10-16,7887.0,8408.0,0.5741092937745658,0.12398289486368849,3,5276.109033513746,0.11848936702284696,7832.894687281687,0.5005956223954344,8401.069277007897,0.3809150105817186,0.06196479543292103,3.0
Idaho,2021-10-18,2021-10-23,7757.0,8141.0,0.5417042671135749,0.11398080185656442,3,5473.897588890314,0.2689134508125063,7691.8017736661395,0.297226393881702,8061.452471128778,0.4338601553057917,0.04716865249969291,3.0
Idaho,2021-10-25,2021-10-30,8009.0,6249.0,0.6030715445124235,0.10783121005163683,3,7130.533078486037,0.19062216552611783,7541.386349807227,0.20979565613563203,8193.918016023235,0.5995821783382501,0.2197527781246098,1.0
Idaho,2021-11-01,2021-11-06,6300.0,5047.0,0.7617460317460317,0.08236569103987447,1,6307.692464732037,1.0,,,,,0.1988888888888889,
Idaho,2021-11-08,2021-11-13,4713.0,3550.0,0.7284107786972205,0.06091777805348868,1,4617.865674845566,1.0,,,,,0.24676426904307236,
Idaho,2021-11-15,2021-11-20,3353.0,3447.0,0.8130032806441992,0.07096452193544607,1,3265.8528763852983,1.0,,,,,0.027270089933275312,
Idaho,2021-11-22,2021-11-27,2921.0,2466.0,0.6227319411160561,0.09869857406572285,1,3006.0508714315347,1.0,,,,,0.15576857240671002,
Idaho,2021-11-29,2021-12-04,2467.0,3107.0,0.8406972030806648,0.2786528407664622,1,2603.9761261634976,1.0,,,,,0.20598648213710974,
Idaho,2021-12-06,2021-12-11,2622.0,2823.0,0.8623188405797102,0.07959421839752542,1,2584.307067744556,1.0,,,,,0.07120085015940489,
Idaho,2021-12-13,2021-12-18,2839.0,2275.0,1.0711518140190208,0.04748585834005359,1,2782.8215897765217,1.0,,,,,0.19866150052835505,
Idaho,2021-12-20,2021-12-25,2272.0,1759.0,1.179137323943662,0.09875194038602048,1,2293.8113471503643,1.0,,,,,0.22579225352112675,
Idaho,2021-12-27,2022-01-01,2329.0,3656.0,1.120652640618291,0.08770099597472682,1,2254.802959442716,1.0,,,,,0.362964989059081,
Idaho,2022-01-03,2022-01-08,4818.0,8069.0,1.0074719800747198,0.11562593851693648,1,4782.714719323969,1.0,,,,,0.40289998760689055,
Idaho,2022-01-10,2022-01-15,10727.0,13406.0,1.1746993567633075,0.0031554221407526792,1,10727.365339192153,1.0,,,,,0.1998358943756527,
Idaho,2022-01-17,2022-01-22,16701.0,17200.0,1.0888569546733728,0.027910561597209078,1,16686.230393387432,1.0,,,,,0.029011627906976745,
Idaho,2022-01-24,2022-01-29,17205.0,19664.0,1.1602441150828247,0.1214440070257668,1,18086.110159950695,1.0,,,,,0.12505085435313262,
Idaho,2022-01-31,2022-02-05,19483.0,13346.0,0.9055073653954729,0.010285056628562468,1,19488.04481021478,1.0,,,,,0.3149925576143304,
Idaho,2022-02-07,2022-02-12,13972.0,12070.0,0.8512024048096193,0.16307794062774736,1,14197.633936147451,1.0,,,,,0.13612940166046378,
Idaho,2022-02-14,2022-02-19,9606.0,11376.0,1.1134707474495107,0.1448379177802,3,8068.661417322835,0.2947543576015549,8904.606299212599,0.25471362311006235,11461.614173228347,0.4505320192883827,0.15559071729957805,3.0
Idaho,2022-02-21,2022-02-26,8297.0,9125.0,1.3976135952754007,0.27640768181190506,3,7186.430293407157,0.2884115301141402,8977.139863583307,0.24606822619197222,11138.341068968315,0.4655202436938876,0.09073972602739726,2.0
Idaho,2022-02-28,2022-03-05,8725.0,8845.0,1.4312893982808024,0.28191849129559,3,8551.273531236773,0.5976395389814204,10408.69489761183,0.1991731628555575,11204.73262605828,0.20318729816302203,0.013566986998304126,1.0
Idaho,2022-03-07,2022-03-12,6769.0,5448.0,1.3855813266361354,0.3026750944533234,3,5582.716535433071,0.3937709476956268,6559.078740157481,0.27258204324022967,7592.8740157480315,0.3336470090641436,0.1951543802629635,1.0
Idaho,2022-03-14,2022-03-19,2763.0,4007.0,2.058993847267463,0.5215056158568261,3,2308.03937007874,0.44854431297313524,2887.4094488188975,0.2966741149322195,4358.118110236221,0.25478157209464525,0.3104567007736461,3.0
Idaho,2022-03-21,2022-03-26,1630.0,1611.0,3.104294478527607,0.8083867436645421,3,579.0422641394827,0.5248064767002535,2525.036750089991,0.27007455590944424,3480.9638659955035,0.20511896739030228,0.011656441717791411,2.0
Idaho,2022-03-28,2022-04-02,1483.0,661.0,0.9096426163182738,0.36249217160775155,2,455.019122609674,0.36743818848321924,1208.624296962881,0.6325618115167807,,,0.5542818610923803,1.0
Idaho,2022-04-04,2022-04-09,579.0,427.0,1.7996545768566494,0.5826988922720654,2,612.0631029901283,0.8883055952339353,1273.0204636720457,0.1116944047660648,,,0.26252158894645944,1.0
Idaho,2022-04-11,2022-04-16,350.0,403.0,1.937142857142857,1.087800812168646,2,295.4778758875248,0.893933035130657,1159.8230071001985,0.10606696486934301,,,0.1315136476426799,1.0
Idaho,2022-04-18,2022-04-23,401.0,505.0,2.1396508728179553,0.9034248796063927,2,449.3156804793091,0.7900455207241406,1160.5594662131596,0.2099544792758594,,,0.20594059405940593,1.0
Idaho,2022-04-25,2022-04-30,554.0,495.0,2.2093862815884475,0.5130616425097959,2,22.106919742639427,0.21318128260805225,604.255806298811,0.7868187173919479,,,0.10649819494584838,2.0
Idaho,2022-05-02,2022-05-07,416.0,816.0,1.7980769230769231,0.6249824638200032,1,414.1736457163365,1.0,,,,,0.49019607843137253,
Idaho,2022-05-09,2022-05-14,814.0,1057.0,1.371007371007371,0.20296335100990565,1,786.4538611751555,1.0,,,,,0.22989593188268684,
Idaho,2022-05-16,2022-05-21,1204.0,1352.0,1.0423588039867109,0.20355533596175068,1,1205.951594796655,1.0,,,,,0.10946745562130178,
Idaho,2022-05-23,2022-05-28,1415.0,1692.0,1.2798586572438162,0.34106329802985763,1,1343.1308466323324,1.0,,,,,0.16371158392434987,
Idaho,2022-05-30,2022-06-04,1895.0,1961.0,1.0717678100263852,0.14934065562209017,1,1988.4389830651403,1.0,,,,,0.033656297807241206,
Idaho,2022-06-06,2022-06-11,2201.0,2509.0,1.0249886415265788,0.14487891870806496,1,2140.498289782502,1.0,,,,,0.12275807094459944,
Idaho,2022-06-13,2022-06-18,2739.0,2480.0,0.8692953632712669,0.0598666393326401,1,2710.2499556301054,1.0,,,,,0.0945600584154801,
Idaho,2022-06-20,2022-06-25,2582.0,2834.0,1.198295894655306,0.06949456533856688,1,2620.340641908639,1.0,,,,,0.08892025405786874,
Idaho,2022-06-27,2022-07-02,2761.0,3353.0,0.8812024628757696,0.10517578042242476,1,2765.5079633456694,1.0,,,,,0.17655830599463168,
Idaho,2022-07-04,2022-07-09,3464.0,3676.0,1.1509815242494226,0.0548782607145003,1,3432.0722214160464,1.0,,,,,0.05767138193688792,
Idaho,2022-07-11,2022-07-16,3837.0,3853.0,1.197810789679437,0.09448561948690895,1,3845.5047722348977,1.0,,,,,0.004152608357124318,
Idaho,2022-07-18,2022-07-23,4054.0,3721.0,0.8724716329551061,0.06540979234107021,1,4084.5993594136958,1.0,,,,,0.08214109521460286,
Idaho,2022-07-25,2022-07-30,3857.0,3318.0,0.8376976925071299,0.0690693221955623,1,3788.167759511478,1.0,,,,,0.1397459165154265,
Idaho,2022-08-01,2022-08-06,3276.0,2900.0,1.362026862026862,0.22016206670873825,1,3384.252698248886,1.0,,,,,0.11477411477411477,
Idaho,2022-08-08,2022-08-13,2862.0,2446.0,1.0335429769392033,0.05663205234318551,1,2782.0753485340683,1.0,,,,,0.1453529000698812,
Idaho,2022-08-15,2022-08-20,2387.0,2092.0,1.1474654377880185,0.2079213449085957,1,2262.922651762238,1.0,,,,,0.12358609132802681,
Idaho,2022-08-22,2022-08-27,2050.0,1967.0,1.0263414634146342,0.06881897789901538,1,2059.1115185493586,1.0,,,,,0.04048780487804878,
Idaho,2022-08-29,2022-09-03,1849.0,1936.0,1.0957274202271499,0.05300426854529828,1,1836.9144506125276,1.0,,,,,0.04493801652892562,
Idaho,2022-09-05,2022-09-10,1903.0,1561.0,1.4755648975302154,0.2555106855718817,1,2068.1228812882728,1.0,,,,,0.17971623751970572,
Idaho,2022-09-12,2022-09-17,1460.0,1507.0,1.3068493150684932,0.09930582630795387,1,1427.7093497188448,1.0,,,,,0.031187790311877902,
Idaho,2022-09-19,2022-09-24,1483.0,1522.0,1.3519892110586649,0.16318043967104554,1,1361.4652121556826,1.0,,,,,0.025624178712220762,
Idaho,2022-09-26,2022-10-01,1486.0,1280.0,1.0356662180349934,0.12185551741724368,1,1433.9605820160893,1.0,,,,,0.1386271870794078,
Idaho,2022-10-03,2022-10-08,1288.0,1134.0,1.1669254658385093,0.041371214164210995,1,1277.2045166547248,1.0,,,,,0.11956521739130435,
Idaho,2022-10-10,2022-10-15,1137.0,1075.0,1.5109938434476693,0.08134250015577607,1,1151.1142031964573,1.0,,,,,0.05452946350043975,
Idaho,2022-10-17,2022-10-22,1088.0,726.0,1.193014705882353,0.07544662873860887,1,1061.6209888227834,1.0,,,,,0.3327205882352941,
Idaho,2022-10-24,2022-10-29,899.0,1041.0,1.575083426028921,0.13721032563289898,1,860.2849347333349,1.0,,,,,0.13640730067243034,
Idaho,2022-10-31,2022-11-05,1010.0,1035.0,1.2574257425742574,0.07179440485792597,1,1033.7647536486584,1.0,,,,,0.024154589371980676,
Idaho,2022-11-07,2022-11-12,1039.0,1221.0,1.2377285851780557,0.084681622779055,1,1055.2528639151126,1.0,,,,,0.14905814905814907,
Idaho,2022-11-14,2022-11-19,1211.0,1241.0,1.170933113129645,0.05838501140426558,1,1219.1478101921123,1.0,,,,,0.024174053182917002,
Idaho,2022-11-21,2022-11-26,1241.0,1424.0,1.2103142626913779,0.09550847995573708,1,1251.5658101551026,1.0,,,,,0.12851123595505617,
Idaho,2022-11-28,2022-12-03,1495.0,1462.0,1.3565217391304347,0.08647646605387771,1,1479.2420755566934,1.0,,,,,0.022073578595317726,
Idaho,2022-12-05,2022-12-10,1508.0,1638.0,1.3289124668435013,0.08570522435499218,1,1513.8998643829045,1.0,,,,,0.07936507936507936,
Idaho,2022-12-12,2022-12-17,1742.0,1329.0,1.431113662456946,0.0694584711863598,1,1741.5750315944422,1.0,,,,,0.23708381171067738,
Idaho,2022-12-19,2022-12-24,1358.0,1336.0,1.4455081001472754,0.1412919720186714,1,1356.5367027877585,1.0,,,,,0.016200294550810016,
Idaho,2022-12-26,2022-12-31,1350.0,1066.0,1.4103703703703703,0.05267768375015642,1,1330.6948082425295,1.0,,,,,0.21037037037037037,
Idaho,2023-01-02,2023-01-07,1213.0,1125.0,1.2943116240725474,0.11781646628015773,1,1133.6253058251943,1.0,,,,,0.07254740313272877,
Idaho,2023-01-09,2023-01-14,1078.0,941.0,1.4944341372912802,0.15749699495946362,1,1001.7087609171405,1.0,,,,,0.12708719851576994,
Idaho,2023-01-16,2023-01-21,882.0,659.0,1.5521541950113378,0.14767459679043937,1,840.0274315373092,1.0,,,,,0.2528344671201814,
Idaho,2023-01-23,2023-01-28,654.0,676.0,1.5137614678899083,0.20274280582781415,1,640.1546888269936,1.0,,,,,0.03254437869822485,
Illinois,2021-07-26,2021-07-31,13456.0,11679.0,0.6035225921521997,0.13693864744388928,1,12678.287018943185,1.0,,,,,0.13206004756242568,
Illinois,2021-08-02,2021-08-07,20652.0,16747.0,0.6417296145651753,0.11703507529340045,1,19784.01133074813,1.0,,,,,0.1890858028278133,
Illinois,2021-08-09,2021-08-14,24511.0,21334.0,0.8176736975235609,0.08776790672100876,1,23586.689422785646,1.0,,,,,0.129615274774591,
Illinois,2021-08-16,2021-08-21,28432.0,24684.0,0.5127321328081036,0.09877318247316191,2,24433.86678858332,0.31277852884302443,29411.74817524074,0.6872214711569755,,,0.13182329769274057,1.0
Illinois,2021-08-23,2021-08-28,27666.0,25636.0,0.3924672883683944,0.10227432093444527,2,26696.765184221098,0.5624312707584262,32051.530368442196,0.43756872924157375,,,0.07337526205450734,1.0
Illinois,2021-08-30,2021-09-04,28287.0,30321.0,0.38880050906776964,0.07956079534113561,2,25814.009339939537,0.4926431990176583,30306.9118482173,0.5073568009823417,,,0.06708222024339566,2.0
Illinois,2021-09-06,2021-09-11,31600.0,26058.0,0.41477848101265824,0.09624543347166219,2,31459.098036074392,0.7452050772052671,36551.48779745869,0.254794922794733,,,0.17537974683544305,1.0
Illinois,2021-09-13,2021-09-18,24914.0,25959.0,0.611503572288673,0.14558919955523192,2,23513.07397983545,0.8986241931689316,31777.244394692683,0.10137580683106848,,,0.04025578797334258,1.0
Illinois,2021-09-20,2021-09-25,24816.0,21785.0,0.534292392005158,0.11074576840827406,1,25303.125229162833,1.0,,,,,0.12213894261766602,
Illinois,2021-09-27,2021-10-02,21288.0,18743.0,0.9152104472003006,0.1053730248052763,1,20579.36087133262,1.0,,,,,0.11955092070650132,
Illinois,2021-10-04,2021-10-09,16238.0,19240.0,0.5688508436999631,0.06360553487324316,1,16659.20762981999,1.0,,,,,0.15602910602910602,
Illinois,2021-10-11,2021-10-16,18041.0,15668.0,0.7047835485837813,0.08966364633976308,1,17941.071432591576,1.0,,,,,0.13153372872900615,
Illinois,2021-10-18,2021-10-23,14729.0,15136.0,0.8459501663385158,0.17284237852011217,1,13631.393649686113,1.0,,,,,0.02688953488372093,
Illinois,2021-10-25,2021-10-30,14651.0,14615.0,0.7422018974814006,0.11761454300561655,1,13894.61039065214,1.0,,,,,0.002457170159033513,
Illinois,2021-11-01,2021-11-06,14461.0,17459.0,0.7587995297697254,0.16312810623839516,1,14126.484518922745,1.0,,,,,0.17171659316112034,
Illinois,2021-11-08,2021-11-13,17278.0,22600.0,0.6821970135432341,0.059972634099711486,1,17335.177658824716,1.0,,,,,0.2354867256637168,
Illinois,2021-11-15,2021-11-20,23310.0,28279.0,0.6996996996996997,0.06451982540428243,1,23721.77709292317,1.0,,,,,0.175713426924573,
Illinois,2021-11-22,2021-11-27,29985.0,21031.0,0.6575954643988661,0.07420161331529845,1,30597.91449902136,1.0,,,,,0.29861597465399364,
Illinois,2021-11-29,2021-12-04,26353.0,50176.0,0.7679960535802376,0.23891964218088096,3,17241.0,0.24776856688624072,25659.963462440945,0.24831076776792826,29955.35298409449,0.5039206653458311,0.474788743622449,3.0
Illinois,2021-12-06,2021-12-11,37855.0,49666.0,0.6994848765024435,0.24650910475361346,3,21375.0,0.27280859985323,37122.409709097185,0.5978354271161752,50931.67668476702,0.12935597303059482,0.23780856118874077,3.0
Illinois,2021-12-13,2021-12-18,52155.0,59313.0,0.5925031157127792,0.118779277184248,3,52160.45469488189,0.6898473000171128,59386.129419685036,0.10182064411149316,65201.91639330708,0.20833205587139403,0.12068180668656113,2.0
Illinois,2021-12-20,2021-12-25,62036.0,77259.0,0.6808788445418789,0.09038142073053365,1,64626.06049852594,1.0,,,,,0.19703853272757865,
Illinois,2021-12-27,2022-01-01,98705.0,128254.0,0.8385998682944127,0.13958719967686375,1,103026.13912625471,1.0,,,,,0.23039437366475898,
Illinois,2022-01-03,2022-01-08,213057.0,232906.0,0.9253392284693768,0.08570436688738929,1,209755.90915835,1.0,,,,,0.0852232231028827,
Illinois,2022-01-10,2022-01-15,292099.0,207176.0,1.1226810088360453,0.0037670805049581937,1,292109.13515408075,1.0,,,,,0.2907336211353,
Illinois,2022-01-17,2022-01-22,242532.0,183745.0,1.0691578843204195,0.023724173109465316,1,242218.49521344158,1.0,,,,,0.24238863325251925,
Illinois,2022-01-24,2022-01-29,154752.0,123791.0,0.8113239247311828,0.038447893024299865,1,159427.6525790512,1.0,,,,,0.20006849669148055,
Illinois,2022-01-31,2022-02-05,136313.0,60390.0,0.4647319037802704,0.01354358331367918,1,136271.81738929474,1.0,,,,,0.5569754902320395,
Illinois,2022-02-07,2022-02-12,57717.0,29932.0,0.4135003551813157,0.6028755594499373,3,20104.94449,0.104966349662797,25568.394183070868,0.18593569610687813,61080.81718803149,0.7090979542303248,0.48140062719822585,2.0
Illinois,2022-02-14,2022-02-19,21641.0,26204.0,1.4801072039184882,0.4066506807319961,3,12327.0,0.27300432274637215,21301.398200224987,0.5167382763781905,37104.1428571429,0.21025740087543737,0.17413372004274158,2.0
Illinois,2022-02-21,2022-02-26,15239.0,13022.0,1.5023951702867642,0.3475052334968572,3,12981.393700787401,0.5740080120611363,18970.055118110235,0.2717549923370325,24809.0,0.15423699560183118,0.14548198700702145,1.0
